,LABEL,DATE_TIME,TEXT,NEW_TEXT
1023,0,Sun May 31 17:09:19 2009,"@beingnobody gig is this Wed, no time for eBay ",gig wed no time ebay
1024,0,Fri Jun 19 19:33:19 2009,The pottery barn catalog always makes me want to have a home ,pottery barn catalog always make want home
1025,1,Wed Jun 03 00:09:56 2009,@patrickaxe blahahahhhahha im tired  remember how much awesome sleep(&amp;sex)we got b4 kids? damnnn.lol. xoxoniteee,blahahahhhahha tire remember much awesome sleepsexwe get before kid damnnnlol xoxoniteee
1026,1,Wed Jun 03 06:12:37 2009,@musiclover37209 haha nice! I'll have to check it out ,haha nice check
1027,0,Tue Jun 16 16:12:14 2009,I've been totally stressed out all day today - with no apparent reason!  That's not a good sign... and I won't be able to sleep neither ,totally stress no apparent reason not good sign not able sleep neither
1028,1,Mon Jun 15 16:47:09 2009,At Applebee's having dinner with my baby ,applebees dinner baby
1029,1,Tue Jun 02 23:47:30 2009,"@Ivez hey dude for sure, nothing gets me going than tech &amp; finance. u ready for the NBA finals?! oh - and ur wedding ",hey dude sure nothing get tech finance ready nba final oh wed
1030,1,Fri Jun 05 23:52:59 2009,@cipriani15 Yup! I'm sure it is ,yup sure
1031,0,Sun May 17 11:13:21 2009,Idk what to tell her or do to prove its not bullshit Idk how i let things get this bad  &lt;/3,not tell prove not bullshit not let thing get bad 3
1032,0,Sun May 17 10:29:10 2009,@hobbs Many thanks. Or I've left it on the train ,many thanks leave train
1033,0,Mon Jun 15 02:07:25 2009,@drealoveslife i feel sick today too  xxxx,sick xxxx
1034,0,Fri Jun 19 20:34:08 2009,@OfayDevil You left while I was in the shower. l didn't even get to say bye ,leave while shower l not even get say bye
1035,1,Fri Jun 05 19:42:19 2009,"@Masiosare uh, no wonder you always make good use of that right!  *still hiding*",uh no wonder always make good use right still hide
1036,1,Mon Jun 01 01:18:28 2009,@sacharules I Binged you as well.  Your Getty Images photos are #2. Very good !,binge well petty image photo 2 good
1037,1,Wed Jun 03 06:56:56 2009,@ManxStef @ProgramX it's Balmer now... keep up ,palmer keep up
1038,1,Mon Jun 15 23:09:41 2009,@paulmwatson tks mate. Good news to wake up to. ,ts mate good news wake up
1039,1,Sat May 30 22:51:44 2009,@smosh Food Battles are like Christmas. I acted like a JoBro fan at the premiere of the 3D concert when I saw the food voting video. ,food battle like christmas act like job fan premiere 3d concert saw food voting video
1040,1,Mon Jun 01 03:55:05 2009,I have found a cute as vintage dress on ebay... buy it me someone ,find cute vintage dress ebay buy someone
1041,1,Fri May 29 14:57:07 2009,"@LostArtOfMurder Yeah, I am. Yeah, stoke is relatively near. Cool! what u doing there? Anything nice?  x",stoke relatively near cool anything nice
1042,1,Tue Jun 02 05:46:03 2009,@Dannii_x3 looks like a new person is addicted to twitter. haha ,like new person addict haha
1043,0,Fri May 22 05:35:21 2009,@sarahdessen we still have our winter coats on ,still winter coat
1044,1,Sun May 31 23:57:37 2009,Nothing beats a free wifi connection from Nokia ,nothing beat free wifi connection nokia
1045,0,Sun May 10 18:41:13 2009,"@mclamb4life2 I went there for work experience, LOL. Well it was lovely talking to you ;) I have school soon  I hope we can talk later! ",experience lol well lovely talk school soon hope talk later
1046,0,Thu Jun 25 07:30:53 2009,Oh snap! They stil goin..  x,oh snap still going
1047,0,Fri May 29 19:21:51 2009,Craig Philip Robinson is staying at my hotel.  Erin didn't want me to get a picture ,craig philip robinson stay hotel erin not want get picture
1048,1,Sun Jun 14 22:39:55 2009,@Savorysweetlife @BouchonFor2 - Sounds tasty in that &quot;I'm afraid to admit it&quot; kind of way. ,sound tasty afraid admit kind way
1049,0,Thu Jun 25 00:05:13 2009,[-O] Finished 11th. Not bad but not in the top three  Man I wish the cards went my way on a few hands. The.. http://tinyurl.com/nsfan3,finish 11th not bad but not top three man wish card way hand
1050,1,Sat May 30 16:22:08 2009,ooooooooo happy saturday!! ,ooooooooo happy saturday
1051,1,Sun May 31 07:25:50 2009,@peschkaj maybe you need a positive incentive: if you finish today you can come and visit us over here  in Slovenia ,maybe need positive incentive finish visit over slovenia
1052,0,Sat Jun 06 16:12:04 2009,mAkiiN plAnS 4 2nItE... mY bAq iS frEaKiN kiLlIn mE    ,main plan 4 2site bar breaking killing
1053,1,Tue Jun 16 03:57:35 2009,"@rickyambury ...went to New Emperor as it was still open  Very nice actually. Walked past New Samsi, we should go there again. Sumo feast.",new emperor still open nice actually walk past new sami sumo feast
1054,0,Sun May 03 01:36:20 2009,A little red after a day in the sun ,little red after sun
1055,0,Sun May 31 23:56:53 2009,Hairdryer &amp; already hot temperatures = not good combination  *fans self*,hairdryer already hot temperature not good combination fan self
1056,0,Sun May 10 18:46:14 2009,Hoping that I dont have to make a trip to the hospital for the boy and his fever ,hop not make trip hospital boy fever
1057,0,Fri Jun 05 14:40:50 2009,@ubershmoo i bet he was!! HA i am SO jealous i only saw him live @ Canada's Wonder Land w/Gordon Lightfoot - never met him ,bet ha jealous saw live canada wonder land gordon lightfoot never meet
1058,1,Sat May 09 21:56:32 2009,@kel7alpha I only happened to look on a random chance. Timing is everything. ,happen random chance timing everything
1059,1,Mon May 04 05:03:06 2009,@JessClarke as a proper journo I would have to agree with you 100%! ,proper journ agree 100
1060,0,Wed Jun 17 08:32:33 2009,well thunderstorms are out of the forecast  ah well... dont forget to follow @peterfacinelli,well thunderstorm forecast ah well not forget follow
1061,1,Fri Jun 05 14:21:09 2009,@kellyprovence HI!!  What's FF?   watching Twilight again- &quot;Is it not enuf just to have a long &amp; happy life with me&quot;. Aww...can't gt enuf,hi ff watch twilight not enu long happy life awwcannot gt enu
1062,0,Sun May 31 00:07:17 2009,"@phillygoat lol, I know right! I would have a kindle but I can't read the books I have! ",lol right kindly but can not read book
1063,0,Sun May 17 01:49:01 2009,@KGyall TODAY MANNN. SNIFF SNIFF ,mann sniff sniff
1064,1,Fri May 22 05:38:43 2009,"@SoloRunner 01:30 tomorrow morning, probably a pretty comformfortable time you ",0130 morning probably pretty comformfortable time
1065,1,Sun May 31 08:59:25 2009,at church then hanging with my bestieee. ,church hang besiege
1066,1,Mon Jun 15 03:01:17 2009,Sat waiting for a fry up   http://yfrog.com/0fvoqj,sat wait fry up
1067,1,Tue Jun 16 00:20:03 2009,@DJMiles_LIVE105 you love life &amp; life loves you! ,love life life love
1068,0,Fri Jun 19 04:11:55 2009,boring... we don't know wht to do and that's verry... very... ,bore not who very
1069,0,Thu Jun 18 16:36:44 2009,Can't believe jeremy's already Graduating  off to the ceremony...,can not believe jeremy already graduate off ceremony
1070,1,Sat Jun 06 10:15:58 2009,I'll be pouring wine at the Rock Wall open house next week can't wait!  One for you one for me One for you one for me ,pour wine rock wall open house next week can not wait
1071,1,Mon Jun 01 06:30:33 2009,@lirael not bad for a monday... ,not bad monday
1072,1,Mon May 18 05:15:15 2009,"@rebeccao372 am off on yet another mountain challenge in Jan, will be getting loads more in this year here as usual ",off another mountain challenge jan get load usual
1073,0,Fri Jun 19 21:00:58 2009,"@phatfffat D  I got myself in trouble,so i wont be there when you get back.But I love you &amp; tonight was so fun  xox.",get troubles not get jackbot love fun box
1074,0,Thu Jun 04 22:46:40 2009,goodness I didn't have dinner and I had cheese on my pizza for lunch.  I need food  I'm getting some serious cramps from the dairy,goodness not dinner cheese pizza lunch need food get serious camp dairy
1075,0,Sun Jun 07 20:10:16 2009,"I'm bawling at the moment, stupid titanic gets me everytime  ",ball moment stupid titanic get overtime
1076,1,Mon Jun 01 23:58:13 2009,K. Eleclit was actually nice today. My classmate isn't as annoying as he was noong first day. He's cute na now ,k elect actually nice classmate not annoy noon first cute na
1077,1,Mon Jun 15 17:25:36 2009,"@charltonbrooker appallingly late but:tv writers screenwipe was so good, i adored it. also, christian kid's puppets disturbed me for life ",appalling late butt writer screenwipe good odore also christian kid puppet disturb life
1078,0,Sat May 30 14:06:04 2009,@gina_pina_14 @aristeia It hit me ever since he did that last pressy conf  I cried when I saw the hugging. I'm a jumbled mess of emotions!,hit ever since last press conf cry saw tagging fumbled mess emotion
1079,1,Fri May 29 09:46:43 2009,@theOlsens now are they the real ones or fakes? lol I guess ill just trust yall on this ,real fake lol guess ill trust
1080,0,Mon May 18 02:31:03 2009,Off for more blood letting at the hospital !! ,off blood letting hospital
1081,1,Sat Jun 06 23:37:30 2009,@provokecreative night  I feel content tonight so sleep should come easy. Don't work too hard &amp; you too get some rest,night content sleep easy not hard get rest
1082,1,Sun May 31 17:54:22 2009,@LaBela22 insane and intense. breaking beds is not cool. lol ,insane intense breaking bed not cool lol
1083,0,Wed Jun 17 06:50:26 2009,@AsamAhmad Like toothpaste ,like toothpaste
1084,1,Sun Jun 07 07:38:03 2009,"@Abbie12 A lot of women are sad right now, &quot;why John Lloyd?&quot;  heheh",lot woman sad right john lloyd here
1085,1,Wed Jun 03 09:52:11 2009,@Hilldeshaun Hill The word on the street is you need a new logo. Pick me pick me I am full of creativeness ,hill word street need new logo pick pick full creativeness
1086,0,Sun Jun 14 22:50:23 2009,"wanted to make chocolate covered bananas, but had to settle for a banana split instead. ",want make chocolate cover banana but settle banana split instead
1087,1,Mon Jun 15 05:46:50 2009,@chiinarr watch it again! omg i've only watched for half an hour but I LOVE IT already  Twilight rocks,watch omg watch half hour but love already twilight rock
1088,0,Sun May 31 18:11:38 2009,Miley should have won that one ,miley win
1089,0,Mon May 18 06:24:21 2009,"@endorphite Aww poor you, its dried up here but dunno for how long. I got soaked earlier ",www poor dry up but not long get sock earlier
1090,1,Sun May 17 11:01:12 2009,@wishwishwish fiberwig!!! I think they'vestarted selling it overseas but it orginated from asia ,fiberwig think theyvestarted sell overseas but originated asia
1091,1,Wed Jun 03 10:51:45 2009,@BrightGirl good news for me! I've got lots of kitty pics for you! ,good news get lot kitty pic
1092,1,Tue Jun 02 15:03:11 2009,"@KeithMelton99 You're welcome!  It was fun to run, though perhaps next time 20 or so should be my max. ",welcome fun run though perhaps next time 20 max
1093,1,Fri May 22 07:15:59 2009,"@markhoppus Good morning, Mark  tudo bem? LOL &lt;3",good morning mark judo bem lol 3
1094,0,Wed Jun 03 03:51:34 2009,"Bugger , why did they have to score a try !!  *sigh*",bigger score try sigh
1095,1,Fri May 22 02:33:09 2009,@Khaldounj yeah LOL  what are you up to today?,lol up
1096,0,Mon Jun 01 17:13:22 2009,@tommcfly why do you need to be so fucking perfect? ,need fucking perfect
1097,1,Sun May 03 23:57:31 2009,"@JonasAustralia hey,, When Does you show J.O.N.A.S air in australia?? i cant wait lol ",hey show jonas air australia can not wait lol
1098,1,Fri May 29 19:30:30 2009,"I love thunderstorms  what a lovely evening. Now, to play Bubble Bobble on the Wii!",love thunderstorm lovely evening play bubble bubble wii
1099,1,Fri May 29 18:49:49 2009,"@yelyahwilliams this is soooo williams, haha. hey, u look like the girl from Paramore! haha, just kidding ",soon williams haha hey like girl paramore haha kid
1100,0,Mon Jun 01 15:57:04 2009,didnt have time to go to the pool today ,not time pool
1101,1,Sat Jun 06 22:03:10 2009,is talking to the boy of her dreams. ,talk boy dream
1102,0,Mon Jun 22 15:23:39 2009,Crap! Just realized i havn't written my blog yet for olive tree! ,crap realize hant write blog olive tree
1103,0,Mon Jun 01 19:50:26 2009,"My mid term was hard as shit. I'm sure I passed it, but dam I don't think I got an A. ",mid term hard shit sure pass but dam not think get
1104,0,Sun Jun 07 20:16:53 2009,Pissed the Magic lost.  Talk about a disheartening loss ,piss magic lose talk disheartening loss
1105,0,Fri May 29 02:46:03 2009,nope no way in to stop  just have to put up wiv it,note no way stop put up div
1106,0,Tue Apr 07 04:34:42 2009,Cant seem to shake the blues away ,can not seem shake blue away
1107,0,Thu Jun 18 00:01:39 2009,hates hates hates Thursdays ,hate hat hate thursday
1108,1,Sun Apr 19 12:06:01 2009,@JoelyAh Just sent him an email for times etc ,send email time etc
1109,0,Fri Jun 05 09:22:46 2009,"@spencermckinney Would've figured. Your birthday is in a month and a half, and I won't even be here to celebrate with you. ",figure birthday month half not even celebrate
1110,1,Sun Jun 07 20:27:17 2009,@jrfan8 Depends on what kind of video you make - could be funny!  (don't know the song....),depends kind video make funny not song
1111,1,Sun May 17 22:05:11 2009,"@ted9k @doingwork Wish you guys were here in Wichita....it's Christmas night, reinacted ",wish guy wichita christmas night enacted
1112,0,Sun May 17 00:58:16 2009,"Dammit, no Star Trek in Japan until the 29th. It continues to elude me ",summit no star trek japan 29th continue blue
1113,1,Sun Apr 19 23:37:39 2009,The cat has settled himself on my lap and decided I am not going to work today. I can go with that ,cat settle lap decide not
1114,1,Mon May 18 02:19:39 2009,So you are just looking at the back of guys and that isn't perving ?? You can't even be bothered with the face...women..shallow ,back guy not serving can not even bother facewomenshallow
1115,1,Mon May 04 02:42:26 2009,@TessMorris oh such faith.......YOU&quot;LL SEE........i tell you........YOOOOUUUUU&quot;LLLL SSSSSSEEEEEEEE! ,oh faithyou see tell youyoooouuuuullll sssssseeeeeeee
1116,0,Fri May 22 02:28:31 2009,"RAWR. I miss my bestie.  I cant appreciate my summer yet, until he gets back. GAH NEEN YA!!!",raw miss beste can not appreciate summer get back ga been ya
