,TEXT,LABEL
1913,think hockey match soon want watch mtv movie award noodles,1
1914,can not wait show stop announcement,1
1915,split up wifethis tough week,0
1916,copywriterwho wish code xhtml,1
1917,meet up everyone mama house kid swim love sunday,1
1918,dollhouse maze always twisted tired man sad,0
1919,stiiilllll ill but,0
1920,onihdiwb olivia write lol,1
1921,goodmorning n goodnite going bed,1
1922,tweeted stupid lonely thanks much well thanks,1
1923,mississippi sick still not till hit dread,0
1924,really still worth means wish not tell,0
1925,head southbound milton eyes uch blueprint,1
1926,parliament bad bitch cordelia hate home monday,0
1927,hey kick tired need bed,0
1928,oh forgot follow friday case person complete legend,1
1929,fillies down block st john church patrick henry case,1
1930,want sun back oh northwest,1
1931,late thatlol figure dow 7000 but scrap sideways lol can not hear,1
1932,jason great morning walk church hang screen,1
1933,mom pop house while back gym afternoon great weekend,1
1934,pick up verseghy secondary school fucking cool,1
1935,take up coffee,1
1936,thanks recommend,1
1937,finally,1
1938,aaaaaa mad no star trek weekend least wiretransformers date,0
1939,drop phone sea wtf really stick no phone couple damn,0
1940,wake up nobody home eat chocolate cake breakfast,1
1941,wish leave 4 dead but first need something play,0
1942,right think next,1
1943,morning china get mor tat last night saythis morning get 4am,0
1944,tell not want stay home but lie really want stay home,0
1945,get up smoke cig drinking coffee need start final project univ,0
1946,tired restless promote view lounge,0
1947,fs conchango template not ready test deferred status product backlog item,0
1948,well exhaust kind give looking juicy detail but since technically threats ok,1
1949,chip spare rib stir fry vegas dinner can not wait starve,1
1950,wow really cool want pair,1
1951,hey mean week sorry,0
1952,cute dress norwegian flag 15 min ago,1
1953,sad take bellybutton ring off get infected,0
1954,love ryan aviator lol,1
1955,leave ben jerry lucas gh but hello sun il,0
1956,can not find box tissue doctor laterfinally,0
1957,catch up laundry rotate closet summer time,1
1958,0736 note up,0
1959,chat good friend bea cha,1
1960,sorry watch,0
1961,need redemption complete battle epilogue post,1
1962,damn,0
1963,intro project stuff watch,0
1964,hell shittiest venue existence july,1
1965,talk girlfriend but bed wish bed little bit later usual,0
1966,disappoint lose feeling maybe depressed cup long,0
1967,shiny new white 32gb iphone 3g boxing need take place later due priority,0
1968,spirit send energy over get 2 take dog vet 2 gh,0
1969,start planning phase new top secret web projector info,1
1970,upload bon kovi aerosmith panic disco old david cook itunes bore wo guy,0
1971,not fat not skinny absolutely perfect really love many kiss spain 333,1
1972,definitely really good,1
1973,no mate wed mississippi can not great but summer hey,0
1974,night,1
1975,home buy something diana,1
1976,vienna fun back 3gs well can not,1
1977,check check yes,1
1978,lady gentleman arrive,1
1979,make rice pasta after feed animal time watch news happen around world off farm,1
1980,uh no wonder always make good use right still hide,1
1981,bottom love storm cool whip lol soooooo,1
1982,ole true blood trueblood save afford please,1
1983,,0
1984,sorry whose relative fly rio paris,0
1985,shopaholic sets dumb petty kill blogger hardy,0
1986,lost dark hear laugh,0
1987,minute indeed last full moon need food,1
1988,guy want enhancement still bonus track miss heart,0
1989,interest,1
1990,love host weather little tan back salon ready summer holiday,1
1991,part,0
1992,good morning mama happy mother mimosas delicious branch,1
1993,mountain lol no follow help haha love,1
1994,aggressive try say lol hear lol cheek,1
1995,ah guess sorry,0
1996,bore stuff wash lovely car visit milan rels over australia ate chip diet fail,0
1997,best wife ever,1
1998,ill but josh ticket ya get ya get,0
1999,head hurt della bad,0
2000,glad hear dave well not wait tuesday show wednesday morning,1
2001,thanks honey,1
2002,make hot chocolate visit favourite music blog,1
2003,dvd tension evil say want lay off,0
2004,way,0
2005,well nobody care lol no jk jk but cup really scare dream,0
2006,sound like plan,1
2007,moleskine comic wish draw,0
2008,probably get virginia next,0
2009,bored beginning realise definite leaving date make time drag even,0
2010,fully enjoy harry potter weekend abc family,1
2011,div physical exam shuttle job,0
2012,haha confusing but okay,1
2013,great hear take lot pic macbeth well find renew love actually haha,1
2014,vote teen choice award wish include another category christian inspirational music send email,1
2015,well della tired but watch race think need 2 hit gym before crash den work morning,0
2016,pure soft,1
2017,unnamed heart 3 cute movie watch,1
2018,finish button lobby board ball daniel laura party,1
2019,want malaysia awesome haha read,1
2020,philippine need please mcflyinmanila mcflyinmanila mcflyinmanila,0
2021,oh last minute yay contrast mora smart,1
2022,not but alas nowhere near fair city,0
2023,wells still not rain like might actually thru april may june without moisture gh,0
2024,well quite imaginative but expect no le sensei,1
2025,poop forget,0
2026,last tweetdeck update break app pity less feature never good,0
2027,gh someone leave hang,0
2028,hey not knock cake love cake heroine precious no 1 lady detective agency,1
2029,breakfast mario,1
2030,guess mean not betaread either story huh,0
2031,boring annoy friend,1
2032,car good good price,1
2033,much money,0
2034,good morning sunshine hope great pray god sheer grace mercy flow love,1
2035,mint leaf forget gun though something office,0
2036,hamilton last time drive around grow up,0
2037,yay thank,1
2038,gig wed no time ebay,0
2039,special tour date,1
2040,portuguese losing battle epilogue no try dm,0
2041,submit lose talk friend christine hurt paul,0
2042,text cup not get 13109611046,0
2043,whoop wrong finish fashion alarm hate use,0
2044,vote face future page 33 least last page,1
2045,thank beth ff followfriday recommendation greatly appreciate,1
2046,lol,1
2047,begin hate perezhilton increase snobbishness stem rise fame find new favorite blogger,1
2048,lay ride bike,1
2049,think doc get bad study hard,0
2050,niraihifi emma try call call back but think style off,0
2051,boyfriend life good,1
2052,dream last site sideman green goalie totally not leave alone dude try multiple time kill,0
2053,alright hun hope get sleep,1
2054,scan sad farewell are disappoint bad dog,0
2055,breaking hot room can not get comfortable,0
2056,mario kart happy fail since 7 god,1
2057,enjoy lovely sunday afternoon get back babysitting shopping get coffee,1
2058,learn hometown showdown not soo difficult but practise perfect haha boom clap learn sl,1
2059,fucking time take long,0
2060,charger wow not episode both eggs sky diving parachute not deploy,1
2061,ashley heart great amazing choice free cool,1
2062,think perpetuate game issue oops read old first back history,1
2063,up half eleven since sleep late dog strangely quiet morning huge hangover,0
2064,lol such back though test outside vancouver survive hopefully,1
2065,ok sometime but still can not get magic,0
2066,hung over 2 hour,0
2067,data base scare hurt especially disappointed sad,0
2068,fi back 4 away back 1st time since leave 2000,1
2069,spoke acad realise much miss,0
2070,aaaaaa fat not really like pleasant plump,1
2071,hungry wait history start,0
2072,mummmyyysss cry www great smile thing tweetdeck,1
2073,lucky finish next week tuesday,0
2074,limit story 140 ch tell annoy help relieve stress,1
2075,wildbil trouble crash 1p overweight stupid gamespot,0
2076,test chemistry,0
2077,find sewing machine like mom find,1
2078,really really want new series hero start miss week dose mile xx,0
2079,finally back wasted week,0
2080,butterfly effect make cry,0
2081,add band pretty damn sweet love them promise,1
2082,social study fund class lunch betty,1
2083,hop try sell stuff finally give up hope,1
2084,monday like man miss weekend already,1
2085,but keep fair,1
2086,no gold leaf sticker promo case people get can not get,0
2087,hop not make trip hospital boy fever,0
2088,applebees dinner baby,1
2089,tooth fun,1
2090,no not,0
2091,ps cornell stay bag whole bonnaroo fail,0
2092,thanks 4 tweets,1
2093,good morning way,1
2094,think everyone else bed,0
2095,crust like good part,1
2096,lucky good friend but sure already,1
2097,primary,1
2098,great sushi yes world domination support like,1
2099,love,1
2100,get new pack 5 gum,1
2101,oh no hope noah ok good luck,1
2102,apps head home chillout,1
2103,well can not choose,0
2104,die like write,0
2105,branch haha color yay fit like angry,1
2106,buy hayfever medication not bad sleeve fit sore irritated eye,0
2107,dang breakfast checkertails fast watch girl jessica alba good luck chuck,1
2108,sleep either,0
2109,sick need stay bed hate weekend,0
2110,yes can not wait till bonesgreys marathon,1
2111,haha david exactly 333 update,1
2112,note still,1
2113,pay back soon getknifed nick pay site but ill make site,0
2114,damn not even ask hk,1
2115,plus not think get dad present want get,0
2116,reach plate get another bit toast realise id eat not nice feeling,0
2117,jennhoffman beautiful oxo thanks sprinkled love robert,1
2118,hate breaking lakers gh,0
2119,take beyond not mac either really want get rid last pc house,0
2120,love here love now love pour hand brow love song,1
2121,odd lose follower 1000 update tell make,0
2122,watch insider live saw miley cyrus break up nickummm not old news angry,0
2123,try finish paper brightside double date movie up,0
2124,but baseball can not stand watch home but stadium totally different matter,1
2125,barley sad movie ever tear,0
2126,oh great twitterfon advert coldplay advert,0
2127,hee hee holiday gutter try get week least welcome lol xx,1
2128,might get another dog soon,1
2129,sad family home spend many happy up sale,0
2130,happen random chance timing everything,1
2131,lay bed chilling bed soon wait kit get eat uptake,1
2132,pottery barn catalog always make want home,0
2133,head can not get phone,0
2134,va beach hope okay smile sure not,1
2135,le agree large ready school bore buy,1
2136,hey,1
2137,give facebook dream true,0
2138,uptake anyone,1
2139,ha,1
2140,beaaaautiful man haha,1
2141,okay back music theaters later,1
2142,watch slumdog millionaire miss cinema top mark excellent film,1
2143,old brother bff,1
2144,week well eb coliseum still back up far,0
2145,maybe invite rest band sleep haha think tired show well goodninght tom,1
2146,watch king hill right hilarious,1
2147,funny ty weekend z n g,1
2148,pass flu others,1
2149,still off milk,0
2150,watch t4 miss stupid alarm not fo off,0
2151,beware never order anything circutcity horrible warning here,0
2152,get question message facebook,1
2153,buttonhamilton hopefully championship bag,1
2154,gh homework take forever due help mom hour submit fob question,0
2155,get new album but not concert london,0
2156,terrible headache several hr not away,0
2157,personal anyway probably miss lol dvd cd not oxo,0
2158,countdown thank 1 week yyyy comm health,0
2159,michael hav n dougggg guy anything up,1
2160,stress last exam,0
2161,ok get hit sack 3am london time get gym six pack still bury under keg,0
2162,priscilla ahn last night amazon band before actually,1
2163,may not time get bottle empty bit glass,1
2164,not bad nice couple small wedding beautiful location but tire twin sip beer,1
