,TEXT,LABEL
1760,breech stupid bad habit need sleep but can not,0
1761,castle cancel,0
1762,dj hero party travis kill,1
1763,not think canada japan check upcoming gig,1
1764,maybe need positive incentive finish visit over slovenia,1
1765,wait specialist run late,0
1766,get ready workjason say even not good,0
1767,strangely thanks need help photoshopjajjaja pretty psyche,1
1768,thanks kent uni get dizzee pascal pigeon detective noisettes lowe set well,1
1769,aah min net it mother n hav n sleep,0
1770,omg totally wish no lookup moment,0
1771,still domestic goddess clothes wash pack check hoover check wash check mop floor not,0
1772,miss alexis molly,0
1773,mum dad food think might lunch after,1
1774,float coal river,1
1775,apply next series,1
1776,new glass,1
1777,913 already ha enough beige colleague least get later,1
1778,mom buy 4 bath suit,1
1779,morning waytoearlyoclock,1
1780,bore not who very,0
1781,also deep sea exploration guess everything part dis universe not star moon planet above,1
1782,bug badly sigh hurt not good anticipate,0
1783,not watch lot new movie actually not watch lot movie doctor,1
1784,missing babe 3 week virginia,0
1785,not sure wrong get spinning wheel nothing happens sure not yt pm info,1
1786,sidekick think drunk despite no invent miss,0
1787,hello jonathan wonderful father need baby sure not need buy,1
1788,read princess protection program junior novel awesome can not wait movie,1
1789,never sad over glad,0
1790,revise exam,0
1791,head gym not sleep well but sunny outside worry without doubt best time,1
1792,usually feelbut get closer kind sad,0
1793,oh ok no play til later lol,0
1794,off play golf wonderful husband take offside still school,1
1795,watch confession shopaholic hugh dance totally gorgeoussssss,1
1796,way much drama not down,0
1797,mann sniff sniff,0
1798,inaperfectworld everything awesome people not mean freak,0
1799,thing looking up cirrusly,1
1800,thing,1
1801,nice get roommate miss,0
1802,complete rubbish elle forget latin book school sad emotionally sad,0
1803,carrie underwood dream sadespecially video,0
1804,heading airport 4 hours man really miss home,0
1805,not get pic,0
1806,not channel contribute but soon like watch,1
1807,keep awake read,0
1808,haha funny def big brother via try,1
1809,please read dm,1
1810,yada hail credit morning good thing okay,1
1811,haha over sometime speak for totalled authentic well accent,1
1812,happy midsummer eve whatever say want benjerrys,0
1813,bout 2 shower get ready musicmondays keep update fam ok,0
1814,good late morning,1
1815,lydiastack australian release please write back,1
1816,head towards weekend,0
1817,pepper friend redo like roadtripping sweet thanks,1
1818,hey reminder try say not n but ok,1
1819,ahhhaaaa win mouse button click regularly also dn,0
1820,oni think write song still think itï ½ impossible get true friend,0
1821,bed,1
1822,extremely bored,0
1823,summer need hurrrrry,1
1824,woohooo run pandora iphone australia happy super excite site,1
1825,gloomy,0
1826,reign leave back saturday miss you best,0
1827,book ticket ny nj 3 weeksshore house hampton bf literally can not get good,1
1828,not afraid guy show not kind thing like watch truth tell,0
1829,good morning food,1
1830,fiberwig think theyvestarted sell overseas but originated asia,1
1831,cricket fan till comment blog glad finally someone talk,1
1832,wave good night lovely friend hug hope sweet dream sweater,1
1833,cia insane intense breaking panic live saw,0
1834,didn not answer simple question,0
1835,sad,0
1836,watch legends sad,0
1837,make strong squash,0
1838,want shout bluff ma muffin xd haha,1
1839,not comic patient pass away month,0
1840,get ready,1
1841,find culpa hot water help cookies something well enjoy dooobai,1
1842,horrible long day since 4am bed though free drink,0
1843,thanks head up thing late night person,1
1844,mom cook terrific lunchkudos,1
1845,everyone ones get ruin include mine,0
1846,get three not school mean much science hw guinness,0
1847,sweet dear macabroso miss,0
1848,thanks canadian friend invent crown royale right amount problem forget,1
1849,no not excite repo but think entertain enough bad thing,1
1850,thanks much,1
1851,betty kind not hard love cake party,1
1852,hurry up dc,1
1853,ground good shane like quote love george,1
1854,jess never progress jerk http fan outer,1
1855,leave while shower l not even get say bye,0
1856,course tease,1
1857,right god really sad somewhere else,0
1858,lol login life like bb,1
1859,later game hr half,1
1860,gt home base sub gh cookie,0
1861,hot sexy actor mmmm dummy,1
1862,sunday mean tomorrow school,0
1863,hey show jonas air australia can not wait lol,1
1864,like stop song,0
1865,ill but josh ticket ya get ya get,0
1866,hope fun sunny la woo birthday boy 2mozxxmuch love plz make reply,1
1867,cork leg footy bicentennial time,0
1868,sentence wish helpful advice laugh off play,1
1869,long beach ca cousin knew good place everything since pal comparison,1
1870,final road test after,1
1871,storm keep up allele night,0
1872,thanks think write something everyone,1
1873,half choose check post not best move,0
1874,hope love even not surprise,1
1875,list sad time leigh shout hate stupid,0
1876,pack off dublin good session meeting hope weather nice,1
1877,raining dc area,1
1878,itsmyeyes get update lady status not update tell sici say hi,1
1879,school bathroom not bad public toilet shameful yesterday,0
1880,butterfly friend tera ready summer la woo,1
1881,officially break,0
1882,really not fact linked solo opp 3 bomb album man much good music,0
1883,thanks really pride product support testimonial speak,1
1884,hate thing make woman orgasming always really difficult no really fucking easy,0
1885,meet sorry not support mean something cell,0
1886,morning allowed mile add up leg but oh tired,0
1887,footage good answer please say bright side,1
1888,thanks audiobook mention,1
1889,gonna good shane danny get tat,1
1890,trvsdjam mark que pedia,1
1891,k elect actually nice classmate not annoy noon first cute na,1
1892,miss soon much really like say much annoy but true miss much,0
1893,love later,1
1894,mean bring not easily offend thanks support girlfriend,1
1895,nothing but love jon keep smiling,1
1896,people join relief haha,1
1897,hhh take best nap everrrr,1
1898,tired hungry hate get lab especially require not eat before can not wait til over,0
1899,finally hawaii yes awfully longyuck warm welcoming though get use time difference alpha,1
1900,clarin house no fun,0
1901,prosperous,1
1902,thanks court,1
1903,hey someone happy someone aka,1
1904,finish maiden half marathon today good,1
1905,hear ya can not sleep either fucking sun,0
1906,order seed great dayton yes bit expert,1
1907,press really need something soon hate stay home not anything,0
1908,bedside baby hop good news morning,1
1909,yearolds new voice episode die watch hannah,0
1910,hit up live,1
1911,depends kind video make funny not song,1
1912,not mr update ii recommend people like crazy over no worry not spam,1
1913,but everything else close bloody wales however find way beach candyfloss,1
1914,gh packing suck,0
1915,good luck everything great around,1
1916,yup eee,0
1917,catch up bb think actually watch season,1
1918,found best friend add everyone great company,1
1919,da bomb haha bff call say number plz call back,1
1920,lightning careful thumb stop think die sorry,0
1921,foot pound eye burn neck kill back hurtsbut summit make deadline sad danny get vote off,0
1922,good morning mama happy mother mimosas delicious branch,1
1923,brazil tomorrow,1
1924,not cry puppy hug,0
1925,howarewe 510 feeling reallllllllly sick,0
1926,welcome honor laga,1
1927,david first kiss well accord dad eeeeee,1
1928,hey buenos morning mi pelo angle kiddlive live,0
1929,love brandy,1
1930,oh want but impossible far brazil,0
1931,well hello glad pop up stream,1
1932,get question message facebook,1
1933,smh summit man,0
1934,audio get take,0
1935,lol actually really start like change,1
1936,wish live haha well yea but not get chance talk thanks jenny friend tell alike haha lol,0
1937,fiddle le grand feat mitch crow scar wow maze song,1
1938,get let pain give up however time ago,0
1939,way morning bitch haz userid back stupid,1
1940,hell shoot way oak brook sunny warm want hit beach,0
1941,vince bad lad after sick still no,0
1942,wait weekend get beach cross finger nice weather,1
1943,wonder crazy shit c 2day make nigra say damn but can not complain least get job,1
1944,well still first grade teacher,0
1945,sad family home spend many happy up sale,0
1946,enhancement no friend redo land hate sunday,0
1947,bore try figure profile make net but can not remember bit brain dead moment,0
1948,keys thanks follow,1
1949,oh cold case quite win also like pokemon wish still,0
1950,everything ever need boy front much good,1
1951,no say something bring guy somewhere slack keep up,1
1952,burn,0
1953,not laugh lol but nice person but can not enjoy under bad vibe,0
1954,wow night l slightly inebriate south beach priceless,1
1955,announcement can not receive phone call texts phone suck pretty much off grid sad email,0
1956,think not even close subscription stalker,0
1957,soon stated back ask n dc already say nah 8p mi always n dc though ga seen,1
1958,best mouth souththat,1
1959,guy need get good hey shear still borrow camera hk,0
1960,glory bad part decision spam reply stupid,0
1961,2 hair salon raining like beast gh 2 pee bad coming bar suck 2 not car,0
1962,not get pic not allow win pass carpet 3d premiere no pic still wit,0
1963,stupid keep tell over capacity,0
1964,draws easy relate mercy flow love pink,1
1965,sad indeed jazz hit top trend trend front day thank fall soldier hero,0
1966,play fussball remind provide,1
1967,basics love love novella 2am important win,1
1968,hey guy smile,1
1969,haha enjoy sure bout way browne make amazing bake together sometime,1
1970,watch dew tour chan not win either ryan secular ill cu orlando dew tour final,0
1971,eat cocopuffs pnj smith,1
1972,excite potential promotion ahead finally store next,1
1973,hardly sleep terrible phase get hot not sleep sad take mum station,0
1974,poor mom sick pray,0
1975,watch,1
1976,not,0
1977,man incredible sunday afternoon nap ready church,1
1978,pump glad off like lyric someone want,1
1979,mcdonalds drive yum,1
1980,right kind,0
1981,applebees dinner baby,1
1982,lie hemlock cool want lie get suppose money da pocket,0
1983,excited daddy take shop tell find perfect dress aaahhhhhhh excited,1
1984,play super mario brother cheering,1
1985,sadly no brian bring back della della euphemism time tell,0
1986,doc awesome,1
1987,oops ment test,1
1988,enjoy lovely sunday afternoon get back babysitting shopping get coffee,1
1989,sometimes not,0
1990,think everyone need hug kid little bit tighter,0
1991,royale sorry link functionality embarrass single sick,0
1992,happy birthday hope lovely,1
1993,summit click link story make cry,0
1994,tell not want stay home but lie really want stay home,0
1995,want teddy graham,0
1996,ok get hit sack 3am london time get gym six pack still bury under keg,0
1997,eat breakfast bff last cp,0
1998,hill word street need new logo pick pick full creativeness,1
